ST,PUMA,GEOID,SEX,RACE,EDUCATION,AGEG,alzheimer_prob,PWGTP
23,900,2300900,Female,Other,14,80-84,15.11879158,19
23,400,2300400,Male,Other,12,75-79,9.154741059,3
23,200,2300200,Male,Other,12,70-74,5.499823433,26
23,600,2300600,Female,Other,11,85+,37.96176479,23
23,400,2300400,Female,Other,14,85+,30.31559491,1
23,500,2300500,Female,Other,16,85+,25.73585981,3
23,600,2300600,Female,Other,12,75-79,10.23037239,8
23,600,2300600,Female,Other,12,75-79,10.23037239,9
23,100,2300100,Male,Other,12,75-79,9.154741059,15
23,200,2300200,Male,Other,12,65-69,3.164907227,1
23,1000,2301000,Male,Other,16,65-69,2.031756168,3
23,900,2300900,Female,Other,14,85+,30.31559491,22
23,300,2300300,Female,Other,16,70-74,4.008883577,13
23,600,2300600,Male,Other,6,65-69,6.073371741,8
23,100,2300100,Female,Other,14,85+,30.31559491,5
23,900,2300900,Male,Other,12,75-79,9.154741059,8
23,300,2300300,Female,Other,12,75-79,10.23037239,5
23,500,2300500,Female,Other,12,80-84,18.27410738,8
23,400,2300400,Female,Other,16,85+,25.73585981,5
23,1000,2301000,Male,Other,16,65-69,2.031756168,15
23,500,2300500,Female,Other,12,80-84,18.27410738,3
23,300,2300300,Female,Other,14,85+,30.31559491,10
23,900,2300900,Female,Other,14,80-84,15.11879158,3
23,800,2300800,Female,Other,16,65-69,2.291587488,3
23,1000,2301000,Male,Other,14,75-79,7.430859588,1
23,1000,2301000,Female,Other,14,75-79,8.322500058,3
23,900,2300900,Male,Other,12,85+,32.56588642,15
23,500,2300500,Male,Other,12,75-79,9.154741059,2
23,600,2300600,Female,Other,14,65-69,2.860048137,4
23,800,2300800,Female,Other,18,85+,21.63319607,14
23,200,2300200,Female,Other,12,75-79,10.23037239,1
23,400,2300400,Female,Other,14,80-84,15.11879158,1
23,800,2300800,Female,Other,18,85+,21.63319607,3
23,900,2300900,Male,Other,14,80-84,13.60709407,11
23,500,2300500,Male,Other,16,70-74,3.561434185,5
23,1000,2301000,Female,Other,14,75-79,8.322500058,16
23,500,2300500,Female,Other,12,65-69,3.564379297,12
23,300,2300300,Female,Other,16,70-74,4.008883577,17
23,400,2300400,Female,Other,16,80-84,12.42545854,1
23,600,2300600,Female,Other,11,85+,37.96176479,27
23,900,2300900,Male,Other,16,65-69,2.031756168,1
23,1000,2301000,Male,Other,14,75-79,7.430859588,11
23,800,2300800,Male,Other,12,85+,32.56588642,18
23,400,2300400,Female,Other,12,65-69,3.564379297,12
23,700,2300700,Male,Other,12,70-74,5.499823433,2
23,200,2300200,Female,Other,12,85+,35.32267164,2
23,600,2300600,Male,Other,14,80-84,13.60709407,2
23,800,2300800,Male,Other,12,75-79,9.154741059,24
23,1000,2301000,Male,Other,14,80-84,13.60709407,12
23,200,2300200,Male,Other,14,65-69,2.537435845,1
23,1000,2301000,Male,Other,14,75-79,7.430859588,18
23,400,2300400,Female,Other,16,85+,25.73585981,23
23,500,2300500,Female,Other,16,85+,25.73585981,16
23,400,2300400,Male,Other,14,80-84,13.60709407,5
23,1000,2301000,Female,Other,14,65-69,2.860048137,2
23,100,2300100,Male,Other,12,80-84,16.50827556,6
23,200,2300200,Male,Other,12,75-79,9.154741059,12
23,800,2300800,Female,Other,12,85+,35.32267164,1
23,500,2300500,Male,Other,14,70-74,4.43061433,3
23,100,2300100,Female,Other,14,85+,30.31559491,14
23,200,2300200,Female,Other,8,85+,46.25630518,2
23,700,2300700,Male,Other,24,80-84,4.808721198,16
23,500,2300500,Female,Other,19,65-69,1.640084305,6
23,600,2300600,Male,Black,12,65-69,7.544659823,3
23,100,2300100,Female,Other,12,85+,35.32267164,5
23,200,2300200,Male,Other,10,75-79,11.23002835,2
23,700,2300700,Male,Other,16,65-69,2.031756168,3
23,200,2300200,Female,Other,12,65-69,3.564379297,21
23,700,2300700,Female,Other,16,65-69,2.291587488,7
23,800,2300800,Male,Other,12,85+,32.56588642,2
23,800,2300800,Male,Other,12,75-79,9.154741059,4
23,800,2300800,Male,Other,12,85+,32.56588642,3
23,500,2300500,Female,Other,16,75-79,6.743700149,26
23,400,2300400,Male,Other,12,85+,32.56588642,6
23,500,2300500,Female,Other,12,70-74,6.175212911,3
23,500,2300500,Male,Other,8,70-74,8.401315793,16
23,200,2300200,Female,Other,12,65-69,3.564379297,2
23,400,2300400,Male,Other,16,75-79,6.010117428,12
23,800,2300800,Male,Other,12,75-79,9.154741059,3
23,600,2300600,Male,Other,6,65-69,6.073371741,8
23,400,2300400,Male,Other,14,80-84,13.60709407,4
23,600,2300600,Female,Other,12,75-79,10.23037239,9
23,100,2300100,Female,Other,12,85+,35.32267164,6
23,500,2300500,Male,Other,12,65-69,3.164907227,14
23,500,2300500,Male,Other,12,75-79,9.154741059,2
23,1000,2301000,Male,Other,14,75-79,7.430859588,2
23,400,2300400,Male,Other,16,85+,23.45593817,15
23,400,2300400,Female,Other,12,65-69,3.564379297,25
23,600,2300600,Male,Other,12,70-74,5.499823433,1
23,500,2300500,Female,Other,16,65-69,2.291587488,4
23,700,2300700,Male,Other,14,75-79,7.430859588,11
23,200,2300200,Female,Other,12,85+,35.32267164,3
23,900,2300900,Female,Other,12,85+,35.32267164,8
23,200,2300200,Male,Other,16,65-69,2.031756168,11
23,1000,2301000,Female,Other,14,80-84,15.11879158,2
23,900,2300900,Male,Other,12,75-79,9.154741059,1
23,600,2300600,Female,Other,24,85+,12.2447207,5
23,1000,2301000,Female,Other,12,80-84,18.27410738,3
23,100,2300100,Female,Other,14,85+,30.31559491,13
23,200,2300200,Male,Other,12,75-79,9.154741059,2
23,600,2300600,Male,Other,12,70-74,5.499823433,1
23,300,2300300,Female,Other,16,75-79,6.743700149,24
23,600,2300600,Male,Other,12,70-74,5.499823433,2
23,1000,2301000,Male,Other,14,80-84,13.60709407,15
23,800,2300800,Male,Other,14,80-84,13.60709407,1
23,100,2300100,Female,Other,12,80-84,18.27410738,5
23,100,2300100,Male,Other,12,70-74,5.499823433,26
23,400,2300400,Male,Other,12,85+,32.56588642,20
23,700,2300700,Male,Other,14,70-74,4.43061433,4
23,200,2300200,Male,Other,16,70-74,3.561434185,10
23,900,2300900,Female,Other,14,75-79,8.322500058,20
23,200,2300200,Female,Other,12,85+,35.32267164,3
23,200,2300200,Female,Other,12,85+,35.32267164,2
23,600,2300600,Female,Other,11,85+,37.96176479,7
23,300,2300300,Female,Other,16,70-74,4.008883577,5
23,500,2300500,Female,Other,14,85+,30.31559491,5
23,300,2300300,Female,Other,14,80-84,15.11879158,27
23,300,2300300,Female,Other,12,65-69,3.564379297,12
23,300,2300300,Male,Other,12,70-74,5.499823433,31
23,400,2300400,Male,Other,14,80-84,13.60709407,9
23,1000,2301000,Female,Other,12,75-79,10.23037239,12
23,200,2300200,Male,Other,12,75-79,9.154741059,6
23,900,2300900,Male,Other,12,70-74,5.499823433,1
23,800,2300800,Male,Other,12,85+,32.56588642,1
23,700,2300700,Female,Other,16,80-84,12.42545854,1
23,200,2300200,Male,Other,12,85+,32.56588642,2
23,100,2300100,Male,Other,0,75-79,28.28609571,2
23,600,2300600,Male,Other,14,80-84,13.60709407,3
23,500,2300500,Female,Other,18,80-84,10.15452867,4
23,400,2300400,Male,Other,14,85+,27.78173331,5
23,200,2300200,Female,Other,12,65-69,3.564379297,17
23,900,2300900,Male,Other,14,80-84,13.60709407,5
23,300,2300300,Female,Other,12,75-79,10.23037239,14
23,400,2300400,Male,Other,12,85+,32.56588642,5
23,100,2300100,Male,Other,12,80-84,16.50827556,4
23,300,2300300,Female,Other,16,65-69,2.291587488,1
23,500,2300500,Female,Other,0,65-69,12.63841924,6
23,200,2300200,Female,Other,14,80-84,15.11879158,4
23,600,2300600,Male,Other,12,75-79,9.154741059,6
23,1000,2301000,Female,Other,14,65-69,2.860048137,5
23,200,2300200,Female,Other,12,75-79,10.23037239,3
23,300,2300300,Male,Other,16,65-69,2.031756168,8
23,100,2300100,Female,Other,19,65-69,1.640084305,6
23,800,2300800,Female,Other,12,65-69,3.564379297,3
23,300,2300300,Female,Other,12,75-79,10.23037239,5
23,1000,2301000,Female,Other,12,75-79,10.23037239,3
23,200,2300200,Male,Other,12,85+,32.56588642,1
23,800,2300800,Female,Other,16,65-69,2.291587488,1
23,600,2300600,Female,Other,12,80-84,18.27410738,7
23,900,2300900,Male,Other,14,80-84,13.60709407,13
23,400,2300400,Female,Other,14,85+,30.31559491,15
23,1000,2301000,Male,Other,14,70-74,4.43061433,13
23,400,2300400,Female,Other,16,75-79,6.743700149,1
23,800,2300800,Female,Other,8,85+,46.25630518,3
23,400,2300400,Male,Other,19,65-69,1.453025048,7
23,900,2300900,Male,Other,14,80-84,13.60709407,11
23,900,2300900,Male,Other,16,80-84,11.14769391,6
23,200,2300200,Female,Other,12,85+,35.32267164,2
23,200,2300200,Female,Other,12,85+,35.32267164,7
23,1000,2301000,Female,Other,14,85+,30.31559491,2
23,400,2300400,Male,Other,16,85+,23.45593817,19
23,300,2300300,Male,Other,12,75-79,9.154741059,4
23,800,2300800,Female,Other,12,80-84,18.27410738,2
23,400,2300400,Male,Other,12,70-74,5.499823433,3
23,300,2300300,Female,Other,12,75-79,10.23037239,19
23,400,2300400,Male,Other,12,85+,32.56588642,12
23,300,2300300,Female,Other,16,65-69,2.291587488,8
23,900,2300900,Female,Other,14,85+,30.31559491,18
23,200,2300200,Male,Other,18,80-84,9.086064505,11
23,800,2300800,Male,Other,14,75-79,7.430859588,3
23,400,2300400,Male,Other,12,85+,32.56588642,23
23,500,2300500,Male,Other,14,80-84,13.60709407,3
23,400,2300400,Male,Other,12,75-79,9.154741059,4
23,1000,2301000,Female,Other,12,85+,35.32267164,1
23,100,2300100,Female,Other,24,85+,12.2447207,6
23,400,2300400,Female,Other,14,85+,30.31559491,1
23,900,2300900,Male,Other,12,75-79,9.154741059,5
23,300,2300300,Female,Other,12,75-79,10.23037239,3
23,600,2300600,Female,Other,18,80-84,10.15452867,4
23,800,2300800,Female,Other,18,80-84,10.15452867,18
23,100,2300100,Female,Other,24,85+,12.2447207,15
23,200,2300200,Male,Other,14,65-69,2.537435845,30
23,300,2300300,Female,Other,16,70-74,4.008883577,23
23,200,2300200,Male,Other,12,75-79,9.154741059,2
23,300,2300300,Female,Other,12,65-69,3.564379297,3
23,300,2300300,Male,Other,12,70-74,5.499823433,5
23,400,2300400,Female,Other,14,85+,30.31559491,1
23,900,2300900,Male,Other,14,70-74,4.43061433,5
23,500,2300500,Female,Other,16,85+,25.73585981,21
23,800,2300800,Female,Other,14,75-79,8.322500058,3
23,800,2300800,Female,Other,12,65-69,3.564379297,16
23,400,2300400,Female,Other,12,80-84,18.27410738,16
23,400,2300400,Female,Other,12,85+,35.32267164,1
23,300,2300300,Male,Other,12,75-79,9.154741059,5
23,900,2300900,Female,Other,12,70-74,6.175212911,2
23,300,2300300,Female,Other,12,65-69,3.564379297,4
23,100,2300100,Female,Other,12,80-84,18.27410738,16
23,100,2300100,Female,Other,12,85+,35.32267164,16
23,400,2300400,Female,Other,12,80-84,18.27410738,5
23,600,2300600,Male,Other,14,80-84,13.60709407,2
23,800,2300800,Female,Other,12,85+,35.32267164,2
23,300,2300300,Female,Other,12,85+,35.32267164,5
23,200,2300200,Male,Other,12,75-79,9.154741059,21
23,200,2300200,Male,Other,3,70-74,13.93790285,2
23,300,2300300,Female,Other,12,65-69,3.564379297,23
23,100,2300100,Female,Other,24,85+,12.2447207,13
23,100,2300100,Male,Other,12,75-79,9.154741059,9
23,600,2300600,Male,Other,6,65-69,6.073371741,17
23,100,2300100,Male,Other,12,80-84,16.50827556,22
23,600,2300600,Male,Other,18,70-74,2.857667742,12
23,900,2300900,Male,Other,14,80-84,13.60709407,22
23,600,2300600,Female,Other,12,80-84,18.27410738,19
23,600,2300600,Male,Other,12,70-74,5.499823433,4
23,800,2300800,Male,Other,16,65-69,2.031756168,3
23,500,2300500,Female,Other,24,75-79,2.82925258,2
23,900,2300900,Female,Other,12,85+,35.32267164,6
23,300,2300300,Female,Other,16,65-69,2.291587488,2
23,500,2300500,Female,Other,16,75-79,6.743700149,3
23,600,2300600,Female,Other,14,65-69,2.860048137,1
23,900,2300900,Male,Other,16,65-69,2.031756168,21
23,900,2300900,Male,Other,24,80-84,4.808721198,6
23,700,2300700,Male,Other,12,75-79,9.154741059,4
23,900,2300900,Female,Other,16,65-69,2.291587488,4
23,300,2300300,Female,Other,12,75-79,10.23037239,19
23,900,2300900,Male,Other,14,80-84,13.60709407,5
23,200,2300200,Male,Other,16,70-74,3.561434185,6
23,500,2300500,Male,Other,19,65-69,1.453025048,8
23,700,2300700,Female,Other,14,85+,30.31559491,2
23,100,2300100,Female,Other,24,85+,12.2447207,9
23,900,2300900,Male,Other,14,70-74,4.43061433,14
23,200,2300200,Female,Other,12,80-84,18.27410738,7
23,400,2300400,Male,Other,16,75-79,6.010117428,17
23,400,2300400,Male,Other,16,85+,23.45593817,4
23,200,2300200,Female,Other,16,70-74,4.008883577,2
23,100,2300100,Male,Other,12,65-69,3.164907227,5
23,400,2300400,Male,Other,0,65-69,11.3415911,4
23,700,2300700,Female,Other,14,80-84,15.11879158,3
23,1000,2301000,Female,Other,16,80-84,12.42545854,1
23,600,2300600,Male,Other,7,65-69,5.456181206,1
23,800,2300800,Female,Other,12,85+,35.32267164,2
23,300,2300300,Male,Other,12,70-74,5.499823433,30
23,800,2300800,Female,Other,18,80-84,10.15452867,3
23,500,2300500,Male,Other,12,75-79,9.154741059,6
23,100,2300100,Female,Other,12,85+,35.32267164,5
23,500,2300500,Male,Other,12,85+,32.56588642,15
23,600,2300600,Male,Other,7,65-69,5.456181206,4
23,600,2300600,Female,Other,12,75-79,10.23037239,22
23,400,2300400,Male,Other,16,75-79,6.010117428,6
23,900,2300900,Male,Other,14,80-84,13.60709407,5
23,200,2300200,Male,Other,12,75-79,9.154741059,2
23,1000,2301000,Female,Other,12,70-74,6.175212911,2
23,400,2300400,Female,Other,14,85+,30.31559491,21
23,500,2300500,Male,Other,14,80-84,13.60709407,2
23,100,2300100,Female,Other,24,85+,12.2447207,11
23,900,2300900,Female,Other,9,70-74,8.473050535,5
23,700,2300700,Male,Other,12,80-84,16.50827556,4
23,600,2300600,Male,Other,12,70-74,5.499823433,1
23,200,2300200,Female,Other,16,65-69,2.291587488,2
23,100,2300100,Male,Other,12,65-69,3.164907227,17
23,200,2300200,Male,Other,12,70-74,5.499823433,7
23,100,2300100,Male,Other,12,75-79,9.154741059,3
23,100,2300100,Female,Other,12,70-74,6.175212911,5
23,600,2300600,Male,Other,18,75-79,4.846791248,29
23,100,2300100,Male,Other,12,80-84,16.50827556,4
23,100,2300100,Female,Other,12,80-84,18.27410738,3
23,500,2300500,Female,Other,14,80-84,15.11879158,14
23,500,2300500,Female,Other,14,65-69,2.860048137,7
23,400,2300400,Female,Other,12,75-79,10.23037239,7
23,300,2300300,Male,Other,10,85+,37.74332445,6
23,300,2300300,Female,Other,12,75-79,10.23037239,5
23,400,2300400,Female,Other,12,70-74,6.175212911,36
23,400,2300400,Male,Other,8,70-74,8.401315793,43
23,1000,2301000,Female,Other,12,65-69,3.564379297,18
23,1000,2301000,Male,Other,12,65-69,3.164907227,18
23,300,2300300,Female,Other,14,75-79,8.322500058,7
23,700,2300700,Female,Other,24,85+,12.2447207,3
23,500,2300500,Female,Other,11,80-84,20.03398855,31
23,800,2300800,Male,Other,18,65-69,1.625171798,5
23,600,2300600,Female,Other,14,70-74,4.981624362,17
23,400,2300400,Female,Other,8,80-84,26.05660519,17
23,400,2300400,Female,Other,0,70-74,20.48399804,13
23,100,2300100,Female,Other,14,75-79,8.322500058,6
23,500,2300500,Female,Other,12,65-69,3.564379297,5
23,100,2300100,Female,Other,12,65-69,3.564379297,2
23,500,2300500,Male,Other,14,75-79,7.430859588,9
23,500,2300500,Female,Other,16,75-79,6.743700149,14
23,800,2300800,Male,Other,14,65-69,2.537435845,10
23,800,2300800,Male,Other,9,80-84,21.75939982,10
23,300,2300300,Male,Other,24,85+,10.98321115,9
23,300,2300300,Female,Other,18,85+,21.63319607,6
23,500,2300500,Male,Other,16,65-69,2.031756168,4
23,500,2300500,Female,Other,19,65-69,1.640084305,8
23,500,2300500,Female,Other,16,70-74,4.008883577,5
23,500,2300500,Male,Other,16,70-74,3.561434185,3
23,200,2300200,Male,Other,12,65-69,3.164907227,31
23,200,2300200,Female,Other,12,65-69,3.564379297,24
23,900,2300900,Female,Other,18,70-74,3.219649661,27
23,800,2300800,Female,Other,14,75-79,8.322500058,19
23,700,2300700,Male,Other,24,75-79,2.510024256,15
23,800,2300800,Female,Other,14,80-84,15.11879158,29
23,700,2300700,Female,Other,16,85+,25.73585981,7
23,500,2300500,Male,Other,24,65-69,0.828115541,7
23,500,2300500,Female,Other,14,65-69,2.860048137,9
23,1000,2301000,Female,Other,18,70-74,3.219649661,19
23,800,2300800,Female,Other,18,65-69,1.833980414,28
23,800,2300800,Male,Other,16,65-69,2.031756168,30
23,100,2300100,Male,Other,14,70-74,4.43061433,19
23,500,2300500,Male,Other,16,75-79,6.010117428,6
23,500,2300500,Female,Other,14,75-79,8.322500058,6
23,200,2300200,Female,Other,14,65-69,2.860048137,6
23,200,2300200,Male,Other,12,80-84,16.50827556,7
23,400,2300400,Female,Other,14,65-69,2.860048137,7
23,400,2300400,Male,Other,16,65-69,2.031756168,8
23,1000,2301000,Male,Other,12,65-69,3.164907227,19
23,200,2300200,Male,Other,18,75-79,4.846791248,10
23,200,2300200,Female,Other,14,70-74,4.981624362,13
23,300,2300300,Female,Other,16,65-69,2.291587488,4
23,800,2300800,Female,Other,12,65-69,3.564379297,23
23,600,2300600,Male,Other,14,75-79,7.430859588,16
23,600,2300600,Female,Other,12,70-74,6.175212911,15
23,900,2300900,Male,Other,18,80-84,9.086064505,2
23,900,2300900,Female,Other,18,75-79,5.446609089,2
23,800,2300800,Male,Other,14,70-74,4.43061433,24
23,300,2300300,Female,Other,16,70-74,4.008883577,23
23,400,2300400,Male,Other,14,65-69,2.537435845,46
23,300,2300300,Male,Other,12,80-84,16.50827556,36
23,100,2300100,Male,Other,12,65-69,3.164907227,1
23,700,2300700,Female,Other,16,85+,25.73585981,27
23,500,2300500,Male,Other,14,65-69,2.537435845,5
23,100,2300100,Male,Other,14,70-74,4.43061433,4
23,200,2300200,Male,Other,14,75-79,7.430859588,16
23,200,2300200,Female,Other,10,70-74,7.63181334,17
23,300,2300300,Female,Other,14,85+,30.31559491,5
23,700,2300700,Male,Other,16,85+,23.45593817,12
23,700,2300700,Female,Other,16,85+,25.73585981,14
23,500,2300500,Female,Other,16,75-79,6.743700149,6
23,600,2300600,Female,Other,18,80-84,10.15452867,14
23,600,2300600,Male,Other,19,80-84,8.189410601,15
23,800,2300800,Male,Other,18,70-74,2.857667742,20
23,400,2300400,Female,Other,14,70-74,4.981624362,21
23,400,2300400,Male,Other,12,75-79,9.154741059,22
23,500,2300500,Female,Other,18,70-74,3.219649661,4
23,500,2300500,Male,Other,24,70-74,1.465143537,2
23,100,2300100,Female,Other,14,65-69,2.860048137,7
23,200,2300200,Female,Other,12,75-79,10.23037239,11
23,800,2300800,Male,Other,16,70-74,3.561434185,15
23,300,2300300,Male,Other,19,65-69,1.453025048,17
23,500,2300500,Male,Other,19,75-79,4.348477979,9
23,400,2300400,Female,Other,14,80-84,15.11879158,17
23,100,2300100,Female,Other,14,75-79,8.322500058,13
23,900,2300900,Male,Other,19,75-79,4.348477979,2
23,1000,2301000,Female,Other,14,65-69,2.860048137,62
23,200,2300200,Female,Other,18,65-69,1.833980414,11
23,200,2300200,Female,Other,8,75-79,15.22542985,6
23,700,2300700,Female,Other,14,70-74,4.981624362,12
23,700,2300700,Male,Other,18,75-79,4.846791248,12
23,200,2300200,Male,Other,12,65-69,3.164907227,6
23,200,2300200,Female,Other,14,65-69,2.860048137,6
23,100,2300100,Female,Other,12,65-69,3.564379297,18
23,200,2300200,Female,Other,12,70-74,6.175212911,6
23,200,2300200,Male,Other,12,75-79,9.154741059,4
23,900,2300900,Male,Other,12,65-69,3.164907227,25
23,700,2300700,Female,Other,18,65-69,1.833980414,33
23,100,2300100,Male,Other,14,85+,27.78173331,5
23,100,2300100,Female,Other,18,80-84,10.15452867,5
23,500,2300500,Male,Other,14,65-69,2.537435845,5
23,200,2300200,Male,Other,12,80-84,16.50827556,5
23,400,2300400,Female,Other,14,65-69,2.860048137,29
23,500,2300500,Male,Other,12,65-69,3.164907227,4
23,200,2300200,Male,Other,14,70-74,4.43061433,4
23,200,2300200,Female,Other,18,65-69,1.833980414,3
23,200,2300200,Male,Other,12,75-79,9.154741059,10
23,200,2300200,Female,Other,14,75-79,8.322500058,11
23,400,2300400,Male,Other,14,75-79,7.430859588,8
23,200,2300200,Female,Other,16,70-74,4.008883577,5
23,200,2300200,Male,Other,16,70-74,3.561434185,8
23,300,2300300,Female,Other,12,80-84,18.27410738,14
23,400,2300400,Female,Other,24,75-79,2.82925258,71
23,300,2300300,Male,Other,12,65-69,3.164907227,5
23,300,2300300,Female,Other,14,65-69,2.860048137,4
23,300,2300300,Female,Other,14,75-79,8.322500058,5
23,300,2300300,Male,Other,12,80-84,16.50827556,6
23,500,2300500,Male,Other,10,65-69,3.941268584,4
23,100,2300100,Female,Other,9,85+,43.44438546,16
23,400,2300400,Male,Other,16,80-84,11.14769391,15
