FIPS,state2,stusab,puma,county,county1,tracta,year,male,female,white,black,asian,hispanic,indigenous,othermulti,65_and_66,67_to_69,70_to_74,75_to_79,80_to_84,85_and_over,65_to_69,total_population,male_proportion,female_proportion,white_proportion,black_proportion,asian_proportion,hispanic_proportion,indigenous_proportion,othermulti_proportion,65_and_66_proportion,67_to_69_proportion,70_to_74_proportion,75_to_79_proportion,80_to_84_proportion,85_and_over_proportion,65_to_69_proportion,alzheimer_probability,GISJOIN,YEAR,STUSAB,STATE,statea1,COUNTY,COUNTYA,tracta1,GEO_ID,TL_GEO_ID,NAME_E,AQ44E035,AQ44E036,AQ44E037,AQ44E038,AQ44E039,AQ44E040,AQ44E041,AQ44E042,AQ44E076,AQ44E077,AQ44E078,AQ44E079,AQ44E080,AQ44E081,AQ44E082,AQ44E083,NAME_M,edu09,edu12,edu14,edu16,edu19,total_edu_population,edu09_pro,edu12_pro,edu14_pro,edu16_pro,edu19_pro,education,percentage
23031030205,23,ME,800,York County,31,30205,2020,225,368,557,6,12,5,4,9,79,110,108,109,70,117,189,593,0.379426644,0.620573356,0.939291737,0.010118044,0.020236088,0.008431703,0.006745363,0.015177066,0.133220911,0.18549747,0.182124789,0.18381113,0.118043845,0.197301855,0.318718381,9.03868389,G2300310030205,2018-2022,ME,Maine,23,York County,31,30205,1400000US23031030205,23031030205,"Census Tract 302.05, York County, Maine",342,14,70,185,14,12,8,39,194,10,32,73,32,0,29,18,"Census Tract 302.05, York County, Maine",24,360,58,37,57,536,0.044776119,0.671641791,0.108208955,0.069029851,0.106343284,13.10261195,8.1
23031030300,23,ME,800,York County,31,30300,2020,382,429,769,5,13,7,1,16,144,131,222,139,106,69,275,811,0.471023428,0.528976572,0.948212084,0.006165228,0.016029593,0.008631319,0.001233046,0.01972873,0.17755857,0.161528977,0.273736128,0.171393342,0.130702836,0.085080148,0.339087546,7.147535999,G2300310030300,2018-2022,ME,Maine,23,York County,31,30300,1400000US23031030300,23031030300,"Census Tract 303, York County, Maine",372,35,13,167,74,40,36,7,418,8,37,161,133,0,71,8,"Census Tract 303, York County, Maine",43,378,247,107,15,790,0.05443038,0.478481013,0.312658228,0.135443038,0.018987342,13.13670887,6.3
23019031000,23,ME,100,Penobscot County,19,31000,2020,223,260,475,2,1,4,1,0,59,101,111,78,58,76,160,483,0.461697723,0.538302277,0.983436853,0.004140787,0.002070393,0.008281573,0.002070393,0,0.122153209,0.209109731,0.229813665,0.161490683,0.120082816,0.157349896,0.33126294,8.120185468,G2300190031000,2018-2022,ME,Maine,23,Penobscot County,19,31000,1400000US23019031000,23019031000,"Census Tract 310, Penobscot County, Maine",166,8,8,87,23,9,28,3,182,2,18,81,28,17,33,3,"Census Tract 310, Penobscot County, Maine",10,194,77,61,6,348,0.028735632,0.557471264,0.221264368,0.175287356,0.017241379,13.17816091,7.2
23019031000,23,ME,100,Penobscot County,19,31000,2020,223,260,475,2,1,4,1,0,59,101,111,78,58,76,160,483,0.461697723,0.538302277,0.983436853,0.004140787,0.002070393,0.008281573,0.002070393,0,0.122153209,0.209109731,0.229813665,0.161490683,0.120082816,0.157349896,0.33126294,8.120185468,G2300310031000,2018-2022,ME,Maine,23,York County,31,31000,1400000US23031031000,23031031000,"Census Tract 310, York County, Maine",317,20,47,93,80,38,0,39,409,17,50,71,105,130,0,36,"Census Tract 310, York County, Maine",37,261,353,0,75,726,0.050964187,0.359504132,0.486225895,0,0.103305785,13.54269971,6.9
23031031000,23,ME,800,York County,31,31000,2020,526,513,998,3,4,9,4,21,167,238,278,173,96,87,405,1039,0.506256015,0.493743985,0.96053898,0.002887392,0.003849856,0.008662175,0.003849856,0.020211742,0.160731473,0.22906641,0.267564966,0.166506256,0.092396535,0.08373436,0.389797883,6.579210025,G2300190031000,2018-2022,ME,Maine,23,Penobscot County,19,31000,1400000US23019031000,23019031000,"Census Tract 310, Penobscot County, Maine",166,8,8,87,23,9,28,3,182,2,18,81,28,17,33,3,"Census Tract 310, Penobscot County, Maine",10,194,77,61,6,348,0.028735632,0.557471264,0.221264368,0.175287356,0.017241379,13.17816091,5.8
23031031000,23,ME,800,York County,31,31000,2020,526,513,998,3,4,9,4,21,167,238,278,173,96,87,405,1039,0.506256015,0.493743985,0.96053898,0.002887392,0.003849856,0.008662175,0.003849856,0.020211742,0.160731473,0.22906641,0.267564966,0.166506256,0.092396535,0.08373436,0.389797883,6.579210025,G2300310031000,2018-2022,ME,Maine,23,York County,31,31000,1400000US23031031000,23031031000,"Census Tract 310, York County, Maine",317,20,47,93,80,38,0,39,409,17,50,71,105,130,0,36,"Census Tract 310, York County, Maine",37,261,353,0,75,726,0.050964187,0.359504132,0.486225895,0,0.103305785,13.54269971,5.6
23019031100,23,ME,300,Penobscot County,19,31100,2020,587,946,1488,4,15,6,1,19,174,265,371,288,196,239,439,1533,0.382909328,0.617090672,0.970645793,0.002609263,0.009784736,0.003913894,0.000652316,0.012393999,0.113502935,0.172863666,0.242009132,0.187866928,0.127853881,0.155903457,0.286366601,8.522345514,G2300190031100,2018-2022,ME,Maine,23,Penobscot County,19,31100,1400000US23019031100,23019031100,"Census Tract 311, Penobscot County, Maine",471,0,35,146,135,42,83,30,775,21,35,247,141,80,143,108,"Census Tract 311, Penobscot County, Maine",21,463,398,226,138,1246,0.016853933,0.371589085,0.319422151,0.181380417,0.110754414,14.08908507,6.8
23019031200,23,ME,300,Penobscot County,19,31200,2020,335,405,696,3,2,10,4,25,117,139,201,133,99,51,256,740,0.452702703,0.547297297,0.940540541,0.004054054,0.002702703,0.013513514,0.005405405,0.033783784,0.158108108,0.187837838,0.271621622,0.17972973,0.133783784,0.068918919,0.345945946,6.971621483,G2300190031200,2018-2022,ME,Maine,23,Penobscot County,19,31200,1400000US23019031200,23019031200,"Census Tract 312, Penobscot County, Maine",209,10,4,103,60,0,20,12,325,5,26,154,44,25,39,32,"Census Tract 312, Penobscot County, Maine",15,287,129,59,44,534,0.028089888,0.537453184,0.241573034,0.110486891,0.082397004,13.41760301,6.0
23019031300,23,ME,300,Penobscot County,19,31300,2020,503,538,1016,1,4,4,0,16,179,255,310,155,86,56,434,1041,0.483189241,0.516810759,0.97598463,0.000960615,0.003842459,0.003842459,0,0.015369837,0.171950048,0.244956772,0.297790586,0.148895293,0.082612872,0.053794428,0.41690682,5.978269352,G2300190031300,2018-2022,ME,Maine,23,Penobscot County,19,31300,1400000US23019031300,23019031300,"Census Tract 313, Penobscot County, Maine",381,49,34,161,21,21,47,48,376,9,15,130,47,43,53,79,"Census Tract 313, Penobscot County, Maine",58,340,132,100,127,757,0.07661823,0.449141347,0.174372523,0.132100396,0.167767503,13.82166445,4.9
23031032001,23,ME,800,York County,31,32001,2020,333,373,677,0,12,2,0,15,108,146,196,134,76,46,254,706,0.471671388,0.528328612,0.958923513,0,0.016997167,0.002832861,0,0.021246459,0.152974504,0.206798867,0.277620397,0.1898017,0.107648725,0.065155807,0.359773371,6.627760003,G2300310032001,2018-2022,ME,Maine,23,York County,31,32001,1400000US23031032001,23031032001,"Census Tract 320.01, York County, Maine",358,21,0,221,51,0,42,23,437,50,13,198,107,0,24,45,"Census Tract 320.01, York County, Maine",71,432,158,66,68,795,0.089308176,0.543396226,0.198742138,0.083018868,0.085534591,13.06037735,5.9
23031032002,23,ME,800,York County,31,32002,2020,234,244,459,1,4,2,0,12,76,93,135,89,52,33,169,478,0.489539749,0.510460251,0.960251046,0.00209205,0.008368201,0.0041841,0,0.025104603,0.158995816,0.194560669,0.282426778,0.186192469,0.108786611,0.069037657,0.353556485,6.700334977,G2300310032002,2018-2022,ME,Maine,23,York County,31,32002,1400000US23031032002,23031032002,"Census Tract 320.02, York County, Maine",231,48,0,120,29,13,21,0,425,23,0,144,92,131,26,9,"Census Tract 320.02, York County, Maine",71,264,265,47,9,656,0.108231707,0.402439024,0.403963415,0.071646341,0.013719512,12.86585365,6.1
23031033000,23,ME,800,York County,31,33000,2020,440,530,928,2,2,14,3,21,155,185,262,182,93,93,340,970,0.453608247,0.546391753,0.956701031,0.002061856,0.002061856,0.01443299,0.003092784,0.021649485,0.159793814,0.190721649,0.270103093,0.187628866,0.095876289,0.095876289,0.350515464,7.042977867,G2300310033000,2018-2022,ME,Maine,23,York County,31,33000,1400000US23031033000,23031033000,"Census Tract 330, York County, Maine",441,9,18,206,59,44,76,29,699,12,94,267,194,75,38,19,"Census Tract 330, York County, Maine",21,585,372,114,48,1140,0.018421053,0.513157895,0.326315789,0.1,0.042105263,13.29210526,6.1
23031034002,23,ME,800,York County,31,34002,2020,643,700,1314,3,1,6,0,19,236,296,414,219,112,66,532,1343,0.478778853,0.521221147,0.978406552,0.002233805,0.000744602,0.00446761,0,0.014147431,0.175725987,0.220402085,0.308265078,0.163067759,0.083395383,0.049143708,0.396128071,6.051397154,G2300310034002,2018-2022,ME,Maine,23,York County,31,34002,1400000US23031034002,23031034002,"Census Tract 340.02, York County, Maine",459,0,0,162,140,23,91,43,665,49,17,296,95,49,100,59,"Census Tract 340.02, York County, Maine",49,475,307,191,102,1124,0.043594306,0.422597865,0.273131673,0.169928826,0.090747331,13.73042706,5.0
23031034003,23,ME,800,York County,31,34003,2020,359,470,820,2,0,4,0,3,98,149,259,162,102,59,247,829,0.43305187,0.56694813,0.989143546,0.002412545,0,0.00482509,0,0.003618818,0.118214717,0.17973462,0.312424608,0.195416164,0.123039807,0.071170084,0.297949337,7.1294436,G2300310034003,2018-2022,ME,Maine,23,York County,31,34003,1400000US23031034003,23031034003,"Census Tract 340.03, York County, Maine",424,0,0,82,43,78,113,108,612,35,20,149,85,124,104,95,"Census Tract 340.03, York County, Maine",35,251,330,217,203,1036,0.033783784,0.242277992,0.318532819,0.209459459,0.195945946,14.74517374,5.3
23031034004,23,ME,800,York County,31,34004,2020,277,324,581,0,7,1,0,12,76,114,144,122,76,69,190,601,0.460898502,0.539101498,0.96672213,0,0.011647255,0.001663894,0,0.019966722,0.126455907,0.18968386,0.239600666,0.202995008,0.126455907,0.114808652,0.316139767,7.697636558,G2300310034004,2018-2022,ME,Maine,23,York County,31,34004,1400000US23031034004,23031034004,"Census Tract 340.04, York County, Maine",253,0,14,72,29,24,68,46,324,5,73,61,66,26,66,27,"Census Tract 340.04, York County, Maine",5,220,145,134,73,577,0.008665511,0.381282496,0.251299827,0.232235702,0.126516464,14.29116118,6.0
23031034005,23,ME,800,York County,31,34005,2020,270,350,608,0,1,2,0,9,74,108,180,113,72,73,182,620,0.435483871,0.564516129,0.980645161,0,0.001612903,0.003225806,0,0.014516129,0.119354839,0.174193548,0.290322581,0.182258065,0.116129032,0.117741935,0.293548387,7.69202279,G2300310034005,2018-2022,ME,Maine,23,York County,31,34005,1400000US23031034005,23031034005,"Census Tract 340.05, York County, Maine",266,0,0,54,88,18,70,36,327,0,20,49,45,6,190,17,"Census Tract 340.05, York County, Maine",0,123,157,260,53,593,0,0.207419899,0.264755481,0.438448567,0.089376054,14.90893762,5.6
23031034006,23,ME,800,York County,31,34006,2020,326,353,668,0,1,4,0,6,74,117,188,132,87,81,191,679,0.48011782,0.51988218,0.983799705,0,0.001472754,0.005891016,0,0.008836524,0.1089838,0.172312224,0.276877761,0.194403535,0.128129602,0.119293078,0.281296024,7.890781703,G2300310034006,2018-2022,ME,Maine,23,York County,31,34006,1400000US23031034006,23031034006,"Census Tract 340.06, York County, Maine",290,0,0,41,60,8,152,29,335,3,11,31,68,47,139,36,"Census Tract 340.06, York County, Maine",3,83,183,291,65,625,0.0048,0.1328,0.2928,0.4656,0.104,15.1616,5.6
23031035001,23,ME,800,York County,31,35001,2020,253,235,480,0,2,1,1,4,86,120,137,66,48,31,206,488,0.518442623,0.481557377,0.983606557,0,0.004098361,0.00204918,0.00204918,0.008196721,0.176229508,0.245901639,0.280737705,0.135245902,0.098360656,0.06352459,0.422131148,6.109684845,G2300310035001,2018-2022,ME,Maine,23,York County,31,35001,1400000US23031035001,23031035001,"Census Tract 350.01, York County, Maine",212,0,47,70,31,0,46,18,167,0,0,68,19,26,23,31,"Census Tract 350.01, York County, Maine",0,185,76,69,49,379,0,0.488126649,0.200527704,0.182058047,0.129287599,14.03430078,4.9
23031035002,23,ME,800,York County,31,35002,2020,312,369,661,1,0,6,1,12,79,133,187,137,77,68,212,681,0.45814978,0.54185022,0.970631424,0.001468429,0,0.008810573,0.001468429,0.017621145,0.116005874,0.195301028,0.274596182,0.201174743,0.113069016,0.099853157,0.311306902,7.41386793,G2300310035002,2018-2022,ME,Maine,23,York County,31,35002,1400000US23031035002,23031035002,"Census Tract 350.02, York County, Maine",298,17,1,61,88,14,59,58,416,7,27,87,46,167,61,21,"Census Tract 350.02, York County, Maine",24,176,315,120,79,714,0.033613445,0.246498599,0.441176471,0.168067227,0.110644258,14.22829132,5.9
23031036002,23,ME,800,York County,31,36002,2020,680,728,1358,4,9,11,2,24,206,285,425,238,139,115,491,1408,0.482954545,0.517045455,0.964488636,0.002840909,0.006392045,0.0078125,0.001420455,0.017045455,0.146306818,0.202414773,0.301846591,0.169034091,0.098721591,0.081676136,0.348721591,6.771239164,G2300310036002,2018-2022,ME,Maine,23,York County,31,36002,1400000US23031036002,23031036002,"Census Tract 360.02, York County, Maine",610,0,14,72,140,71,209,104,713,0,0,182,129,27,200,175,"Census Tract 360.02, York County, Maine",0,268,367,409,279,1323,0,0.202569917,0.277399849,0.309145881,0.210884354,15.26757371,4.8
23031036003,23,ME,800,York County,31,36003,2020,512,706,1189,0,5,2,0,22,122,205,276,235,178,202,327,1218,0.420361248,0.579638752,0.976190476,0,0.00410509,0.001642036,0,0.018062397,0.100164204,0.168308703,0.226600985,0.192939245,0.146141215,0.165845649,0.268472906,8.906300282,G2300310036003,2018-2022,ME,Maine,23,York County,31,36003,1400000US23031036003,23031036003,"Census Tract 360.03, York County, Maine",471,0,12,134,28,66,86,145,561,0,9,189,84,19,88,172,"Census Tract 360.03, York County, Maine",0,344,197,174,317,1032,0,0.333333333,0.190891473,0.168604651,0.307170543,15.20639535,6.4
23031036004,23,ME,800,York County,31,36004,2020,625,774,1367,3,6,3,1,19,188,238,353,290,194,136,426,1399,0.446747677,0.553252323,0.977126519,0.002144389,0.004288778,0.002144389,0.000714796,0.013581129,0.134381701,0.170121515,0.252323088,0.207290922,0.138670479,0.097212294,0.304503217,7.632123452,G2300310036004,2018-2022,ME,Maine,23,York County,31,36004,1400000US23031036004,23031036004,"Census Tract 360.04, York County, Maine",452,0,25,103,52,0,180,92,881,0,0,185,234,97,224,141,"Census Tract 360.04, York County, Maine",0,313,383,404,233,1333,0,0.234808702,0.28732183,0.303075769,0.174793698,15.01050261,5.5
23031037000,23,ME,800,York County,31,37000,2020,689,834,1464,3,10,18,2,26,198,317,406,283,172,147,515,1523,0.452396586,0.547603414,0.96126067,0.001969796,0.006565988,0.011818779,0.001313198,0.017071569,0.130006566,0.208141825,0.26657912,0.185817466,0.112934997,0.096520026,0.338148391,7.221798572,G2300310037000,2018-2022,ME,Maine,23,York County,31,37000,1400000US23031037000,23031037000,"Census Tract 370, York County, Maine",754,0,22,226,70,179,161,96,975,24,10,368,196,73,226,78,"Census Tract 370, York County, Maine",24,626,518,387,174,1729,0.013880856,0.362058994,0.299595142,0.223828803,0.100636206,14.15731638,5.7
23031038001,23,ME,800,York County,31,38001,2020,737,943,1619,5,8,20,3,25,243,308,433,279,185,232,551,1680,0.438690476,0.561309524,0.963690476,0.00297619,0.004761905,0.011904762,0.001785714,0.014880952,0.144642857,0.183333333,0.257738095,0.166071429,0.110119048,0.138095238,0.32797619,7.792384362,G2300310038001,2018-2022,ME,Maine,23,York County,31,38001,1400000US23031038001,23031038001,"Census Tract 380.01, York County, Maine",743,0,0,55,153,87,203,245,1285,21,8,356,144,122,471,163,"Census Tract 380.01, York County, Maine",21,419,506,674,408,2028,0.01035503,0.206607495,0.249506903,0.33234714,0.201183432,15.2056213,5.5
23031038002,23,ME,800,York County,31,38002,2020,368,436,769,5,8,8,3,11,108,170,200,117,92,117,278,804,0.457711443,0.542288557,0.956467662,0.006218905,0.009950249,0.009950249,0.003731343,0.013681592,0.134328358,0.211442786,0.248756219,0.145522388,0.114427861,0.145522388,0.345771144,7.785150879,G2300310038002,2018-2022,ME,Maine,23,York County,31,38002,1400000US23031038002,23031038002,"Census Tract 380.02, York County, Maine",274,0,8,38,74,20,94,40,407,14,10,175,50,86,37,35,"Census Tract 380.02, York County, Maine",14,231,230,131,75,681,0.020558003,0.339207048,0.33773862,0.19236417,0.110132159,14.15418502,6.2
23001040000,23,ME,600,Androscoggin County,1,40000,2020,325,322,627,2,3,1,0,14,121,147,204,101,52,22,268,647,0.502318393,0.497681607,0.969088099,0.00309119,0.004636785,0.001545595,0,0.021638331,0.187017002,0.227202473,0.315301391,0.1561051,0.080370943,0.034003091,0.414219474,5.753157609,G2300010040000,2018-2022,ME,Maine,23,Androscoggin County,1,40000,1400000US23001040000,23001040000,"Census Tract 400, Androscoggin County, Maine",240,1,0,92,38,66,29,14,315,0,0,86,66,77,48,38,"Census Tract 400, Androscoggin County, Maine",1,178,247,77,52,555,0.001801802,0.320720721,0.445045045,0.138738739,0.093693694,14.09549551,4.6
23001041000,23,ME,600,Androscoggin County,1,41000,2020,550,580,1095,2,4,3,4,22,190,251,326,176,93,94,441,1130,0.486725664,0.513274336,0.969026549,0.001769912,0.003539823,0.002654867,0.003539823,0.019469027,0.168141593,0.222123894,0.288495575,0.155752212,0.082300885,0.083185841,0.390265487,6.447725574,G2300010041000,2018-2022,ME,Maine,23,Androscoggin County,1,41000,1400000US23001041000,23001041000,"Census Tract 410, Androscoggin County, Maine",635,24,32,233,133,13,107,93,502,15,37,236,62,62,67,23,"Census Tract 410, Androscoggin County, Maine",39,538,270,174,116,1137,0.034300792,0.473175022,0.237467018,0.153034301,0.102022867,13.69832893,5.4
23001041000,23,ME,600,Androscoggin County,1,41000,2020,550,580,1095,2,4,3,4,22,190,251,326,176,93,94,441,1130,0.486725664,0.513274336,0.969026549,0.001769912,0.003539823,0.002654867,0.003539823,0.019469027,0.168141593,0.222123894,0.288495575,0.155752212,0.082300885,0.083185841,0.390265487,6.447725574,G2300270041000,2018-2022,ME,Maine,23,Waldo County,27,41000,1400000US23027041000,23027041000,"Census Tract 410, Waldo County, Maine",349,0,44,123,68,51,5,58,339,12,47,140,19,30,42,49,"Census Tract 410, Waldo County, Maine",12,354,168,47,107,688,0.01744186,0.514534884,0.244186047,0.068313953,0.155523256,13.79796512,5.3
23027041000,23,ME,500,Waldo County,27,41000,2020,363,352,688,1,2,3,3,18,142,161,215,95,57,45,303,715,0.507692308,0.492307692,0.962237762,0.001398601,0.002797203,0.004195804,0.004195804,0.025174825,0.198601399,0.225174825,0.300699301,0.132867133,0.07972028,0.062937063,0.423776224,5.981786636,G2300010041000,2018-2022,ME,Maine,23,Androscoggin County,1,41000,1400000US23001041000,23001041000,"Census Tract 410, Androscoggin County, Maine",635,24,32,233,133,13,107,93,502,15,37,236,62,62,67,23,"Census Tract 410, Androscoggin County, Maine",39,538,270,174,116,1137,0.034300792,0.473175022,0.237467018,0.153034301,0.102022867,13.69832893,5.0
23027041000,23,ME,500,Waldo County,27,41000,2020,363,352,688,1,2,3,3,18,142,161,215,95,57,45,303,715,0.507692308,0.492307692,0.962237762,0.001398601,0.002797203,0.004195804,0.004195804,0.025174825,0.198601399,0.225174825,0.300699301,0.132867133,0.07972028,0.062937063,0.423776224,5.981786636,G2300270041000,2018-2022,ME,Maine,23,Waldo County,27,41000,1400000US23027041000,23027041000,"Census Tract 410, Waldo County, Maine",349,0,44,123,68,51,5,58,339,12,47,140,19,30,42,49,"Census Tract 410, Waldo County, Maine",12,354,168,47,107,688,0.01744186,0.514534884,0.244186047,0.068313953,0.155523256,13.79796512,4.9
23001041500,23,ME,600,Androscoggin County,1,41500,2020,467,474,907,1,4,2,0,27,128,192,266,164,102,89,320,941,0.496280553,0.503719447,0.963868225,0.001062699,0.004250797,0.002125399,0,0.02869288,0.136025505,0.204038257,0.282678002,0.174282678,0.108395324,0.094580234,0.340063762,7.032277349,G2300010041500,2018-2022,ME,Maine,23,Androscoggin County,1,41500,1400000US23001041500,23001041500,"Census Tract 415, Androscoggin County, Maine",520,0,31,267,107,57,28,30,476,53,0,118,181,21,55,48,"Census Tract 415, Androscoggin County, Maine",53,416,366,83,78,996,0.053212851,0.417670683,0.36746988,0.083333333,0.078313253,13.45682731,6.0
23001042000,23,ME,600,Androscoggin County,1,42000,2020,506,606,1075,4,1,2,5,25,175,244,313,178,110,92,419,1112,0.455035971,0.544964029,0.966726619,0.003597122,0.000899281,0.001798561,0.004496403,0.022482014,0.157374101,0.21942446,0.28147482,0.160071942,0.098920863,0.082733813,0.376798561,6.659679864,G2300010042000,2018-2022,ME,Maine,23,Androscoggin County,1,42000,1400000US23001042000,23001042000,"Census Tract 420, Androscoggin County, Maine",612,0,20,163,260,63,57,49,883,33,0,512,139,97,40,62,"Census Tract 420, Androscoggin County, Maine",33,695,559,97,111,1495,0.022073579,0.464882943,0.373913043,0.064882943,0.074247492,13.46086957,5.7
